event_time,user_id,event_type,transaction_category,miles_amount,platform,utm_source,country
5/18/2025,u_0090,miles_earned,ecommerce,110,android,google,MY
5/6/2025,u_0089,reward_search,apple,,ios,tiktok,TH
5/16/2025,u_0075,miles_earned,ecommerce,112,android,organic,MY
5/24/2025,u_0008,reward_search,apple,,android,google,SG
5/5/2025,u_0009,miles_redeemed,flight,1779,web,google,TH
4/1/2025,u_0082,miles_earned,ecommerce,112,ios,tiktok,SG
5/5/2025,u_0039,share,,,ios,google,SG
4/9/2025,u_0067,miles_earned,ecommerce,91,web,referral,MY
3/18/2025,u_0035,miles_earned,shopping,1014,web,organic,SG
3/15/2025,u_0037,miles_earned,shopping,868,ios,google,TH
4/20/2025,u_0024,share,,,android,facebook,MY
5/7/2025,u_0034,miles_earned,ecommerce,110,web,facebook,MY
4/22/2025,u_0045,miles_earned,shopping,1188,android,google,ID
3/9/2025,u_0014,miles_earned,dining,467,ios,tiktok,ID
4/28/2025,u_0091,reward_search,lululemon,,web,facebook,ID
4/28/2025,u_0078,like,,,web,referral,SG
4/1/2025,u_0053,miles_earned,shopping,1086,android,tiktok,TH
5/13/2025,u_0088,miles_earned,ecommerce,112,ios,google,ID
5/18/2025,u_0045,miles_earned,dining,429,web,google,ID
3/24/2025,u_0057,miles_earned,ecommerce,94,android,organic,TH
4/20/2025,u_0024,miles_earned,ecommerce,102,android,facebook,MY
5/4/2025,u_0089,miles_earned,shopping,954,android,tiktok,TH
4/15/2025,u_0014,reward_search,apple,,android,tiktok,ID
4/28/2025,u_0067,miles_earned,ecommerce,105,web,referral,MY
3/16/2025,u_0092,miles_redeemed,flight,1845,web,referral,ID
3/13/2025,u_0061,miles_earned,ecommerce,115,ios,referral,PH
5/28/2025,u_0088,miles_earned,ecommerce,109,web,google,ID
5/18/2025,u_0092,like,,,android,referral,ID
3/24/2025,u_0010,miles_earned,dining,516,ios,tiktok,MY
5/20/2025,u_0017,miles_earned,ecommerce,90,ios,google,PH
3/9/2025,u_0044,miles_earned,ecommerce,110,ios,organic,SG
4/26/2025,u_0094,miles_earned,ecommerce,87,android,organic,ID
4/25/2025,u_0086,reward_search,lululemon,,android,facebook,PH
5/19/2025,u_0075,miles_redeemed,flight,1620,web,organic,MY
4/20/2025,u_0007,reward_search,lululemon,,ios,facebook,PH
4/23/2025,u_0019,miles_redeemed,flight,1617,android,facebook,SG
4/29/2025,u_0031,like,,,ios,facebook,PH
5/11/2025,u_0020,reward_search,lululemon,,ios,facebook,TH
5/17/2025,u_0011,miles_earned,shopping,1176,android,referral,PH
3/19/2025,u_0093,like,,,ios,referral,MY
5/14/2025,u_0020,miles_earned,ecommerce,107,android,facebook,TH
6/2/2025,u_0098,share,,,ios,facebook,MY
5/27/2025,u_0030,miles_earned,shopping,970,ios,facebook,SG
3/24/2025,u_0056,miles_redeemed,hotel,1062,web,facebook,PH
4/30/2025,u_0099,miles_earned,ecommerce,94,android,facebook,SG
3/24/2025,u_0089,miles_earned,shopping,1011,android,tiktok,TH
4/26/2025,u_0096,miles_earned,ecommerce,81,android,facebook,MY
5/18/2025,u_0012,reward_search,apple,,web,facebook,PH
3/18/2025,u_0035,miles_earned,dining,461,web,organic,SG
3/19/2025,u_0045,miles_earned,ecommerce,118,web,google,ID
3/26/2025,u_0073,miles_redeemed,flight,1788,ios,facebook,ID
3/22/2025,u_0086,like,,,android,facebook,PH
4/27/2025,u_0080,miles_redeemed,flight,1696,web,organic,MY
5/23/2025,u_0017,miles_earned,shopping,969,web,google,PH
3/11/2025,u_0077,share,,,android,facebook,SG
6/4/2025,u_0083,miles_earned,dining,586,web,facebook,PH
4/22/2025,u_0007,miles_earned,dining,419,web,facebook,PH
4/9/2025,u_0000,reward_search,shopee,,ios,facebook,MY
4/25/2025,u_0067,miles_earned,dining,448,web,referral,MY
4/14/2025,u_0063,miles_earned,dining,572,web,organic,MY
5/31/2025,u_0032,miles_earned,shopping,1017,web,google,SG
3/7/2025,u_0064,miles_earned,ecommerce,90,ios,tiktok,ID
4/3/2025,u_0084,miles_earned,shopping,1002,android,facebook,PH
6/1/2025,u_0051,miles_earned,shopping,1078,web,facebook,SG
4/23/2025,u_0096,miles_redeemed,flight,2307,ios,facebook,MY
5/17/2025,u_0019,reward_search,lululemon,,ios,facebook,SG
5/6/2025,u_0005,reward_search,shopee,,android,tiktok,ID
4/16/2025,u_0041,reward_search,lululemon,,ios,google,MY
4/28/2025,u_0031,share,,,android,facebook,PH
5/9/2025,u_0064,reward_search,apple,,ios,tiktok,ID
4/23/2025,u_0052,share,,,ios,referral,SG
6/4/2025,u_0041,miles_redeemed,flight,2201,ios,google,MY
4/8/2025,u_0057,miles_earned,ecommerce,89,android,organic,TH
4/25/2025,u_0003,miles_redeemed,flight,1819,web,organic,MY
3/26/2025,u_0088,miles_earned,shopping,856,ios,google,ID
3/16/2025,u_0078,reward_search,lululemon,,ios,referral,SG
5/20/2025,u_0025,miles_earned,dining,545,ios,google,ID
3/29/2025,u_0011,miles_earned,shopping,1103,android,referral,PH
3/24/2025,u_0080,miles_earned,dining,551,web,organic,MY
4/3/2025,u_0069,miles_earned,ecommerce,107,ios,referral,TH
5/21/2025,u_0020,miles_redeemed,flight,1880,ios,facebook,TH
6/2/2025,u_0010,miles_earned,shopping,1130,ios,tiktok,MY
5/1/2025,u_0003,reward_search,lululemon,,web,organic,MY
3/27/2025,u_0077,miles_earned,dining,571,android,facebook,SG
4/9/2025,u_0029,miles_earned,shopping,895,ios,referral,ID
3/19/2025,u_0034,miles_earned,ecommerce,113,web,facebook,MY
5/2/2025,u_0050,miles_earned,ecommerce,118,android,tiktok,SG
3/14/2025,u_0063,like,,,web,organic,MY
3/30/2025,u_0092,miles_earned,shopping,815,android,referral,ID
4/11/2025,u_0004,miles_earned,dining,407,android,facebook,SG
5/28/2025,u_0030,like,,,android,facebook,SG
4/12/2025,u_0063,miles_earned,shopping,942,android,organic,MY
3/15/2025,u_0045,reward_search,lululemon,,android,google,ID
3/30/2025,u_0072,reward_search,apple,,ios,referral,ID
4/15/2025,u_0007,miles_earned,shopping,1169,ios,facebook,PH
5/9/2025,u_0061,miles_earned,ecommerce,101,ios,referral,PH
4/25/2025,u_0023,miles_earned,ecommerce,87,ios,google,TH
3/14/2025,u_0020,miles_earned,shopping,1161,android,facebook,TH
5/12/2025,u_0009,miles_redeemed,flight,2386,android,google,TH
6/5/2025,u_0077,miles_redeemed,flight,2117,android,facebook,SG
5/9/2025,u_0073,miles_earned,ecommerce,96,web,facebook,ID
3/25/2025,u_0091,miles_earned,ecommerce,94,android,facebook,ID
4/10/2025,u_0076,miles_redeemed,flight,2264,android,organic,TH
5/6/2025,u_0019,miles_earned,ecommerce,93,web,facebook,SG
5/20/2025,u_0044,miles_earned,ecommerce,105,ios,organic,SG
5/1/2025,u_0081,miles_earned,shopping,988,web,organic,TH
4/14/2025,u_0057,reward_search,apple,,web,organic,TH
3/21/2025,u_0011,miles_earned,ecommerce,85,web,referral,PH
6/5/2025,u_0011,miles_earned,dining,579,ios,referral,PH
4/15/2025,u_0098,reward_search,apple,,android,facebook,MY
3/10/2025,u_0093,share,,,web,referral,MY
5/1/2025,u_0006,miles_earned,ecommerce,112,ios,organic,MY
3/14/2025,u_0089,miles_earned,shopping,1108,ios,tiktok,TH
3/19/2025,u_0047,miles_earned,ecommerce,91,android,organic,TH
3/17/2025,u_0003,miles_earned,ecommerce,83,ios,organic,MY
4/26/2025,u_0017,reward_search,lululemon,,web,google,PH
3/13/2025,u_0072,miles_earned,shopping,1055,ios,referral,ID
5/4/2025,u_0061,like,,,ios,referral,PH
4/9/2025,u_0045,miles_earned,ecommerce,85,android,google,ID
4/6/2025,u_0090,miles_earned,ecommerce,90,web,google,MY
4/1/2025,u_0021,reward_search,lululemon,,ios,facebook,PH
5/25/2025,u_0071,like,,,ios,facebook,TH
3/28/2025,u_0016,miles_earned,ecommerce,116,web,referral,ID
3/8/2025,u_0022,like,,,web,facebook,SG
4/10/2025,u_0017,like,,,web,google,PH
6/3/2025,u_0021,miles_earned,ecommerce,95,web,facebook,PH
4/10/2025,u_0049,like,,,web,referral,MY
3/17/2025,u_0016,miles_earned,ecommerce,90,ios,referral,ID
5/30/2025,u_0046,miles_earned,ecommerce,94,web,google,SG
3/23/2025,u_0018,miles_earned,shopping,987,ios,google,PH
5/12/2025,u_0065,reward_search,apple,,web,google,PH
4/4/2025,u_0077,miles_earned,ecommerce,87,android,facebook,SG
5/20/2025,u_0015,share,,,ios,organic,SG
4/20/2025,u_0064,like,,,web,tiktok,ID
4/24/2025,u_0002,share,,,android,facebook,TH
5/9/2025,u_0020,reward_search,shopee,,web,facebook,TH
5/24/2025,u_0007,share,,,android,facebook,PH
4/26/2025,u_0061,miles_earned,shopping,829,android,referral,PH
5/1/2025,u_0062,share,,,ios,facebook,MY
5/27/2025,u_0026,miles_earned,shopping,850,android,tiktok,MY
3/23/2025,u_0023,reward_search,lululemon,,web,google,TH
6/1/2025,u_0033,miles_redeemed,hotel,845,ios,google,TH
4/11/2025,u_0036,like,,,android,google,SG
4/7/2025,u_0031,reward_search,apple,,web,facebook,PH
5/13/2025,u_0039,miles_redeemed,flight,2241,ios,google,SG
6/2/2025,u_0024,miles_earned,ecommerce,91,android,facebook,MY
4/24/2025,u_0055,reward_search,lululemon,,ios,facebook,MY
4/30/2025,u_0045,miles_earned,ecommerce,106,android,google,ID
5/23/2025,u_0079,share,,,ios,referral,SG
4/19/2025,u_0036,miles_earned,shopping,1019,android,google,SG
3/19/2025,u_0075,miles_earned,dining,408,web,organic,MY
3/8/2025,u_0042,share,,,ios,tiktok,PH
4/23/2025,u_0095,miles_earned,dining,552,ios,facebook,MY
3/21/2025,u_0073,miles_earned,shopping,1017,android,facebook,ID
3/19/2025,u_0035,share,,,ios,organic,SG
4/10/2025,u_0071,miles_earned,ecommerce,94,android,facebook,TH
5/13/2025,u_0011,miles_earned,shopping,807,ios,referral,PH
3/12/2025,u_0054,miles_redeemed,hotel,1072,ios,referral,ID
5/12/2025,u_0054,share,,,android,referral,ID
6/3/2025,u_0070,share,,,ios,google,PH
5/10/2025,u_0095,reward_search,apple,,ios,facebook,MY
3/30/2025,u_0006,share,,,android,organic,MY
5/1/2025,u_0069,like,,,ios,referral,TH
5/10/2025,u_0029,like,,,web,referral,ID
3/24/2025,u_0001,miles_earned,shopping,1163,ios,organic,SG
6/4/2025,u_0039,reward_search,lululemon,,web,google,SG
5/18/2025,u_0039,reward_search,shopee,,web,google,SG
4/22/2025,u_0029,miles_earned,shopping,1188,web,referral,ID
4/1/2025,u_0037,miles_earned,dining,493,ios,google,TH
4/15/2025,u_0087,miles_earned,ecommerce,94,ios,organic,SG
5/31/2025,u_0075,share,,,web,organic,MY
5/26/2025,u_0043,miles_earned,dining,593,ios,referral,ID
5/20/2025,u_0075,miles_earned,dining,420,web,organic,MY
4/4/2025,u_0053,share,,,ios,tiktok,TH
5/24/2025,u_0071,miles_earned,shopping,881,web,facebook,TH
6/1/2025,u_0010,miles_redeemed,flight,2309,ios,tiktok,MY
4/13/2025,u_0024,reward_search,apple,,ios,facebook,MY
4/5/2025,u_0046,miles_earned,ecommerce,103,ios,google,SG
3/15/2025,u_0071,miles_earned,ecommerce,119,web,facebook,TH
3/15/2025,u_0045,share,,,web,google,ID
5/12/2025,u_0052,reward_search,lululemon,,web,referral,SG
5/31/2025,u_0019,share,,,ios,facebook,SG
3/22/2025,u_0071,reward_search,shopee,,ios,facebook,TH
3/13/2025,u_0086,like,,,ios,facebook,PH
5/13/2025,u_0063,miles_earned,ecommerce,99,android,organic,MY
4/26/2025,u_0023,miles_earned,ecommerce,97,android,google,TH
4/21/2025,u_0036,share,,,ios,google,SG
5/25/2025,u_0005,miles_earned,dining,464,web,tiktok,ID
6/2/2025,u_0085,miles_earned,ecommerce,98,android,facebook,ID
4/15/2025,u_0072,like,,,web,referral,ID
4/22/2025,u_0013,miles_earned,ecommerce,84,web,organic,PH
5/12/2025,u_0055,miles_earned,shopping,1158,android,facebook,MY
4/20/2025,u_0039,miles_redeemed,flight,2268,android,google,SG
4/23/2025,u_0086,miles_earned,ecommerce,81,ios,facebook,PH
6/5/2025,u_0057,miles_redeemed,hotel,992,android,organic,TH
5/26/2025,u_0051,miles_earned,dining,418,ios,facebook,SG
5/9/2025,u_0076,miles_earned,dining,588,ios,organic,TH
4/13/2025,u_0029,miles_earned,dining,569,web,referral,ID
5/2/2025,u_0097,miles_earned,shopping,995,ios,tiktok,MY
5/28/2025,u_0092,miles_earned,ecommerce,100,ios,referral,ID
5/13/2025,u_0087,miles_earned,ecommerce,92,android,organic,SG
5/11/2025,u_0087,miles_earned,dining,491,ios,organic,SG
5/10/2025,u_0020,miles_earned,ecommerce,99,web,facebook,TH
5/14/2025,u_0076,miles_earned,dining,478,android,organic,TH
3/29/2025,u_0045,miles_earned,ecommerce,81,ios,google,ID
5/13/2025,u_0023,miles_redeemed,hotel,966,web,google,TH
6/1/2025,u_0013,share,,,ios,organic,PH
5/20/2025,u_0080,miles_earned,dining,450,android,organic,MY
5/26/2025,u_0004,miles_redeemed,hotel,904,web,facebook,SG
4/24/2025,u_0016,miles_earned,dining,490,web,referral,ID
5/1/2025,u_0017,miles_redeemed,flight,2264,android,google,PH
5/1/2025,u_0086,miles_earned,ecommerce,102,ios,facebook,PH
6/2/2025,u_0027,miles_earned,ecommerce,110,ios,tiktok,SG
5/7/2025,u_0046,miles_earned,ecommerce,93,android,google,SG
5/26/2025,u_0092,reward_search,lululemon,,web,referral,ID
4/23/2025,u_0037,miles_redeemed,flight,1649,android,google,TH
3/28/2025,u_0019,miles_earned,dining,587,android,facebook,SG
3/14/2025,u_0090,miles_redeemed,flight,1703,android,google,MY
5/22/2025,u_0008,miles_earned,ecommerce,86,web,google,SG
4/23/2025,u_0092,miles_redeemed,hotel,1198,web,referral,ID
6/1/2025,u_0017,miles_earned,dining,503,ios,google,PH
4/14/2025,u_0003,reward_search,apple,,ios,organic,MY
4/10/2025,u_0060,miles_redeemed,flight,1623,android,organic,PH
4/10/2025,u_0016,share,,,web,referral,ID
3/18/2025,u_0053,reward_search,shopee,,web,tiktok,TH
5/29/2025,u_0059,miles_earned,shopping,996,ios,referral,SG
3/30/2025,u_0054,miles_earned,ecommerce,87,android,referral,ID
4/25/2025,u_0047,miles_earned,dining,412,android,organic,TH
5/15/2025,u_0048,reward_search,apple,,ios,facebook,SG
3/18/2025,u_0045,miles_earned,dining,451,android,google,ID
4/3/2025,u_0019,reward_search,lululemon,,ios,facebook,SG
4/3/2025,u_0066,share,,,web,referral,PH
3/27/2025,u_0090,miles_redeemed,flight,1654,ios,google,MY
5/13/2025,u_0063,miles_earned,ecommerce,80,web,organic,MY
4/28/2025,u_0022,reward_search,lululemon,,ios,facebook,SG
3/27/2025,u_0010,share,,,web,tiktok,MY
4/4/2025,u_0079,miles_earned,ecommerce,109,web,referral,SG
5/30/2025,u_0082,miles_earned,ecommerce,101,ios,tiktok,SG
5/4/2025,u_0072,miles_earned,dining,421,web,referral,ID
5/21/2025,u_0080,share,,,web,organic,MY
3/11/2025,u_0038,miles_earned,ecommerce,88,android,tiktok,TH
4/18/2025,u_0083,miles_earned,ecommerce,91,web,facebook,PH
5/2/2025,u_0060,miles_earned,ecommerce,85,android,organic,PH
4/20/2025,u_0057,miles_earned,ecommerce,91,ios,organic,TH
4/8/2025,u_0074,miles_earned,shopping,994,ios,google,MY
5/2/2025,u_0098,miles_earned,ecommerce,109,android,facebook,MY
4/6/2025,u_0090,miles_earned,ecommerce,110,ios,google,MY
4/8/2025,u_0054,reward_search,apple,,android,referral,ID
3/8/2025,u_0076,miles_redeemed,flight,1858,web,organic,TH
5/26/2025,u_0044,miles_earned,shopping,1048,web,organic,SG
3/24/2025,u_0052,miles_earned,dining,472,ios,referral,SG
4/8/2025,u_0081,share,,,ios,organic,TH
3/16/2025,u_0083,miles_redeemed,hotel,855,ios,facebook,PH
4/21/2025,u_0060,miles_earned,ecommerce,118,android,organic,PH
3/15/2025,u_0065,miles_earned,ecommerce,98,ios,google,PH
4/23/2025,u_0094,miles_earned,ecommerce,84,web,organic,ID
3/21/2025,u_0077,miles_earned,dining,406,android,facebook,SG
3/19/2025,u_0083,reward_search,shopee,,ios,facebook,PH
4/20/2025,u_0072,like,,,android,referral,ID
3/21/2025,u_0091,miles_earned,shopping,931,web,facebook,ID
5/5/2025,u_0018,miles_earned,shopping,960,web,google,PH
3/28/2025,u_0052,reward_search,apple,,android,referral,SG
4/12/2025,u_0076,miles_redeemed,flight,1666,ios,organic,TH
4/3/2025,u_0004,miles_redeemed,flight,2319,web,facebook,SG
4/15/2025,u_0079,share,,,android,referral,SG
3/24/2025,u_0044,reward_search,lululemon,,android,organic,SG
5/19/2025,u_0009,miles_redeemed,flight,2121,ios,google,TH
3/17/2025,u_0056,miles_earned,ecommerce,113,android,facebook,PH
4/16/2025,u_0005,reward_search,lululemon,,android,tiktok,ID
5/22/2025,u_0098,reward_search,shopee,,android,facebook,MY
3/22/2025,u_0080,miles_earned,ecommerce,99,android,organic,MY
4/8/2025,u_0097,miles_earned,shopping,1014,ios,tiktok,MY
4/15/2025,u_0018,miles_earned,ecommerce,119,web,google,PH
4/9/2025,u_0095,reward_search,lululemon,,android,facebook,MY
5/25/2025,u_0079,miles_earned,dining,441,android,referral,SG
3/25/2025,u_0009,miles_redeemed,flight,1713,web,google,TH
3/24/2025,u_0006,miles_earned,ecommerce,80,ios,organic,MY
3/11/2025,u_0017,miles_redeemed,hotel,996,web,google,PH
4/12/2025,u_0081,miles_redeemed,hotel,1040,web,organic,TH
5/13/2025,u_0081,miles_earned,ecommerce,90,android,organic,TH
5/27/2025,u_0002,share,,,web,facebook,TH
3/22/2025,u_0002,reward_search,shopee,,web,facebook,TH
3/25/2025,u_0004,miles_earned,dining,557,web,facebook,SG
4/19/2025,u_0064,miles_earned,ecommerce,88,web,tiktok,ID
5/6/2025,u_0000,miles_earned,dining,599,web,facebook,MY
3/31/2025,u_0045,miles_earned,shopping,1115,ios,google,ID
4/14/2025,u_0011,reward_search,apple,,ios,referral,PH
4/26/2025,u_0064,miles_earned,ecommerce,82,android,tiktok,ID
5/18/2025,u_0021,miles_earned,ecommerce,96,ios,facebook,PH
5/11/2025,u_0068,miles_earned,dining,454,ios,organic,TH
4/6/2025,u_0037,miles_earned,dining,463,android,google,TH
5/15/2025,u_0063,share,,,android,organic,MY
5/26/2025,u_0091,miles_redeemed,flight,1717,ios,facebook,ID
4/22/2025,u_0080,miles_earned,shopping,1044,web,organic,MY
5/29/2025,u_0046,miles_earned,dining,530,android,google,SG
5/22/2025,u_0017,miles_earned,shopping,934,ios,google,PH
4/11/2025,u_0037,miles_earned,dining,421,android,google,TH
3/17/2025,u_0045,miles_earned,shopping,1196,web,google,ID
3/17/2025,u_0073,reward_search,apple,,web,facebook,ID
3/9/2025,u_0048,miles_earned,dining,458,ios,facebook,SG
3/21/2025,u_0045,reward_search,lululemon,,android,google,ID
4/21/2025,u_0042,miles_earned,shopping,1191,web,tiktok,PH
5/15/2025,u_0093,miles_earned,ecommerce,102,ios,referral,MY
3/29/2025,u_0075,miles_redeemed,hotel,1088,ios,organic,MY
5/7/2025,u_0074,like,,,android,google,MY
4/7/2025,u_0004,miles_redeemed,flight,1886,android,facebook,SG
6/3/2025,u_0095,reward_search,lululemon,,android,facebook,MY
5/13/2025,u_0097,miles_earned,ecommerce,104,android,tiktok,MY
4/15/2025,u_0032,miles_earned,dining,426,web,google,SG
4/2/2025,u_0064,reward_search,lululemon,,ios,tiktok,ID
4/20/2025,u_0046,miles_redeemed,flight,1623,ios,google,SG
5/15/2025,u_0013,like,,,ios,organic,PH
3/30/2025,u_0059,like,,,web,referral,SG
3/21/2025,u_0013,miles_earned,shopping,1061,ios,organic,PH
4/22/2025,u_0041,share,,,web,google,MY
3/30/2025,u_0062,miles_earned,shopping,1157,web,facebook,MY
5/15/2025,u_0048,miles_earned,shopping,1133,android,facebook,SG
5/24/2025,u_0040,miles_earned,shopping,1056,web,tiktok,MY
6/5/2025,u_0083,miles_earned,ecommerce,106,android,facebook,PH
3/30/2025,u_0038,miles_redeemed,hotel,999,web,tiktok,TH
5/20/2025,u_0047,miles_earned,dining,577,web,organic,TH
3/25/2025,u_0094,miles_earned,dining,499,web,organic,ID
5/10/2025,u_0088,reward_search,shopee,,ios,google,ID
5/19/2025,u_0056,miles_earned,shopping,884,web,facebook,PH
5/9/2025,u_0057,miles_earned,dining,571,ios,organic,TH
4/22/2025,u_0016,miles_redeemed,flight,2233,ios,referral,ID
3/24/2025,u_0082,miles_earned,ecommerce,118,web,tiktok,SG
6/5/2025,u_0082,share,,,ios,tiktok,SG
4/30/2025,u_0023,share,,,ios,google,TH
5/3/2025,u_0093,miles_earned,dining,531,web,referral,MY
3/28/2025,u_0036,miles_earned,shopping,1133,web,google,SG
3/19/2025,u_0085,miles_earned,shopping,817,web,facebook,ID
3/11/2025,u_0066,share,,,ios,referral,PH
6/4/2025,u_0034,reward_search,lululemon,,ios,facebook,MY
5/30/2025,u_0038,miles_earned,dining,538,web,tiktok,TH
4/15/2025,u_0057,share,,,web,organic,TH
5/2/2025,u_0059,miles_earned,ecommerce,82,android,referral,SG
3/16/2025,u_0008,miles_redeemed,flight,1740,android,google,SG
3/12/2025,u_0044,reward_search,shopee,,ios,organic,SG
4/13/2025,u_0043,reward_search,apple,,web,referral,ID
4/4/2025,u_0019,miles_redeemed,hotel,937,web,facebook,SG
5/3/2025,u_0004,miles_redeemed,flight,1806,android,facebook,SG
3/28/2025,u_0050,miles_earned,shopping,1012,ios,tiktok,SG
4/7/2025,u_0091,miles_earned,ecommerce,118,web,facebook,ID
4/19/2025,u_0071,miles_earned,shopping,1022,web,facebook,TH
4/22/2025,u_0056,miles_earned,dining,451,android,facebook,PH
5/4/2025,u_0044,miles_earned,ecommerce,84,web,organic,SG
4/4/2025,u_0075,miles_earned,shopping,946,ios,organic,MY
4/1/2025,u_0088,miles_redeemed,hotel,1072,web,google,ID
4/2/2025,u_0030,miles_redeemed,flight,1671,ios,facebook,SG
4/8/2025,u_0096,miles_earned,shopping,824,ios,facebook,MY
4/14/2025,u_0030,miles_redeemed,flight,1718,ios,facebook,SG
4/5/2025,u_0058,miles_earned,ecommerce,113,web,google,SG
3/12/2025,u_0008,miles_earned,dining,401,android,google,SG
3/11/2025,u_0065,miles_earned,shopping,1001,web,google,PH
3/12/2025,u_0071,miles_redeemed,flight,2162,android,facebook,TH
5/13/2025,u_0038,miles_earned,shopping,1188,ios,tiktok,TH
3/26/2025,u_0061,share,,,android,referral,PH
4/19/2025,u_0049,miles_earned,shopping,952,web,referral,MY
5/28/2025,u_0046,miles_earned,shopping,1125,android,google,SG
3/16/2025,u_0069,miles_earned,ecommerce,108,android,referral,TH
3/24/2025,u_0031,miles_earned,dining,559,web,facebook,PH
6/1/2025,u_0019,miles_earned,ecommerce,95,web,facebook,SG
4/9/2025,u_0024,miles_earned,ecommerce,96,web,facebook,MY
4/4/2025,u_0063,reward_search,shopee,,ios,organic,MY
3/16/2025,u_0042,miles_earned,dining,516,ios,tiktok,PH
3/9/2025,u_0000,reward_search,shopee,,android,facebook,MY
4/26/2025,u_0017,miles_earned,shopping,890,android,google,PH
5/24/2025,u_0072,miles_redeemed,flight,1857,ios,referral,ID
4/6/2025,u_0045,reward_search,apple,,ios,google,ID
5/13/2025,u_0052,like,,,ios,referral,SG
4/9/2025,u_0050,share,,,web,tiktok,SG
5/16/2025,u_0097,miles_redeemed,flight,2343,android,tiktok,MY
4/24/2025,u_0008,miles_earned,dining,563,web,google,SG
4/10/2025,u_0026,miles_earned,shopping,890,ios,tiktok,MY
5/5/2025,u_0078,reward_search,shopee,,ios,referral,SG
3/26/2025,u_0014,reward_search,apple,,ios,tiktok,ID
4/11/2025,u_0077,miles_earned,ecommerce,90,web,facebook,SG
5/26/2025,u_0074,miles_earned,ecommerce,115,android,google,MY
3/19/2025,u_0082,share,,,ios,tiktok,SG
5/13/2025,u_0085,miles_redeemed,hotel,1029,android,facebook,ID
3/18/2025,u_0038,like,,,web,tiktok,TH
4/29/2025,u_0032,reward_search,apple,,web,google,SG
5/28/2025,u_0070,miles_redeemed,hotel,1122,web,google,PH
5/5/2025,u_0031,share,,,web,facebook,PH
3/25/2025,u_0097,like,,,web,tiktok,MY
5/10/2025,u_0005,miles_earned,dining,501,web,tiktok,ID
5/30/2025,u_0061,miles_earned,dining,448,android,referral,PH
3/14/2025,u_0063,miles_redeemed,flight,2070,android,organic,MY
4/26/2025,u_0006,miles_earned,dining,543,android,organic,MY
4/7/2025,u_0029,reward_search,lululemon,,ios,referral,ID
5/12/2025,u_0015,miles_earned,ecommerce,115,ios,organic,SG
6/4/2025,u_0074,miles_redeemed,hotel,926,web,google,MY
3/26/2025,u_0029,miles_earned,ecommerce,90,web,referral,ID
5/11/2025,u_0027,miles_redeemed,flight,1864,ios,tiktok,SG
3/11/2025,u_0020,miles_earned,dining,583,android,facebook,TH
3/25/2025,u_0080,reward_search,apple,,android,organic,MY
4/26/2025,u_0074,miles_earned,dining,524,android,google,MY
3/30/2025,u_0026,miles_earned,dining,470,ios,tiktok,MY
5/25/2025,u_0040,miles_earned,dining,486,ios,tiktok,MY
5/23/2025,u_0050,miles_earned,dining,595,ios,tiktok,SG
5/28/2025,u_0087,miles_redeemed,hotel,865,web,organic,SG
6/3/2025,u_0028,miles_earned,dining,453,android,referral,SG
5/27/2025,u_0077,miles_earned,dining,580,ios,facebook,SG
4/17/2025,u_0050,reward_search,apple,,web,tiktok,SG
5/11/2025,u_0026,miles_earned,ecommerce,100,ios,tiktok,MY
5/28/2025,u_0063,miles_earned,dining,591,web,organic,MY
3/13/2025,u_0091,share,,,ios,facebook,ID
4/14/2025,u_0043,miles_earned,ecommerce,83,ios,referral,ID
5/30/2025,u_0096,miles_earned,dining,412,android,facebook,MY
4/22/2025,u_0037,share,,,android,google,TH
3/9/2025,u_0027,miles_earned,dining,521,ios,tiktok,SG
4/30/2025,u_0080,miles_earned,ecommerce,100,android,organic,MY
5/9/2025,u_0027,reward_search,apple,,android,tiktok,SG
3/19/2025,u_0002,miles_earned,ecommerce,89,web,facebook,TH
3/11/2025,u_0094,miles_redeemed,hotel,1150,ios,organic,ID
4/27/2025,u_0017,miles_earned,ecommerce,119,android,google,PH
5/18/2025,u_0008,reward_search,shopee,,ios,google,SG
5/9/2025,u_0027,share,,,android,tiktok,SG
5/13/2025,u_0029,share,,,ios,referral,ID
4/12/2025,u_0018,miles_redeemed,flight,2302,web,google,PH
5/8/2025,u_0003,miles_earned,ecommerce,107,ios,organic,MY
5/25/2025,u_0095,like,,,ios,facebook,MY
6/3/2025,u_0034,miles_earned,dining,583,ios,facebook,MY
3/22/2025,u_0070,reward_search,apple,,ios,google,PH
5/14/2025,u_0003,miles_earned,ecommerce,103,web,organic,MY
4/11/2025,u_0036,reward_search,lululemon,,android,google,SG
5/17/2025,u_0009,miles_earned,shopping,973,web,google,TH
4/12/2025,u_0093,miles_earned,ecommerce,86,android,referral,MY
4/1/2025,u_0086,like,,,web,facebook,PH
3/24/2025,u_0018,miles_earned,shopping,1083,android,google,PH
3/22/2025,u_0005,share,,,android,tiktok,ID
3/27/2025,u_0073,miles_redeemed,flight,2185,ios,facebook,ID
5/9/2025,u_0013,miles_earned,shopping,857,android,organic,PH
5/25/2025,u_0035,miles_earned,shopping,1167,android,organic,SG
5/18/2025,u_0025,share,,,web,google,ID
4/17/2025,u_0064,miles_earned,shopping,933,ios,tiktok,ID
5/10/2025,u_0017,miles_earned,dining,569,ios,google,PH
4/24/2025,u_0081,reward_search,shopee,,web,organic,TH
4/4/2025,u_0044,like,,,android,organic,SG
